dd21a9b4-5c2a-4f40-8bb0-e83e0be0b33a|Ankara Belediyesi Beltaş Otopark İşletmeciliği
697d08ff-f294-461b-b57f-aa7f33647313|Ankara Otomat
9bc764e5-0b1d-4de0-a64e-4a9f1ccff068|ANPA GROSS
5c4a0dfa-93db-4269-952f-de8552c8a65d|ANTEPHAN KÜNEFE
065ca74b-35c7-4889-8c03-fb75dd5ec4b8|ANTEPLİOĞLU
3c4c8954-23a9-49ef-bae1-4d08c110fdb0|Anttech
383724f5-a3cc-4ec4-929a-560d66f19d06|ARAS KARGO
b4958ef1-793c-4339-a581-d74799f02c3a|ARÇELİK SERVİSLERİ
7b405f6b-7c00-4b6f-a51c-f07760ceb616|ARDEN MARKET
19cc11d2-6ff1-48a8-a63b-469ed7ff40dd|ARMAĞAN OYUNCAK
026665d6-a08b-4a1c-9eaa-c5034b681d67|ARMA İLAÇ (OYAK)
4343dd01-97bc-4349-94ae-77936d528bbd|ARMA İLAÇ (VERİ ÇEKME)
3cf2a619-c5bb-491b-ab77-e427ff57d4f7|Arman Tasarım
87199685-141c-4a51-bc00-bdcb10d938d8|AROMA
7ee5b159-6685-4090-841e-cd5636835b99|Asis
266c749d-b883-46f7-b8ec-976eb3b7b21d|ASİST YAZILIM
4278dcc0-4904-43c4-acb1-f1a409a55341|Aspower
a0903e17-546f-4b9f-a14d-e968e6bf5680|Assist Yazılım (Nebim Bayi)
63587965-af53-4724-8269-411445dbdf87|Astor
9cb7bc16-e17b-4adb-b406-489b8012dfce|Ata Üni.
76c9656e-29d5-40c6-8836-90d3062683ab|ATELİER REBUL
fe364f99-e206-4a0e-af4a-d85a6ed65f18|ATİKER YAZILIM
cda2cae1-18e1-46ff-866a-4bbb1b1c6d83|AVİCENNA HASTANESİ
9d035a1f-9a40-46c1-bc11-976ff39a412e|AVİCENNA HASTANESİ
6729b540-78eb-4697-a441-16aa935de146|AVOLTA
c18f23e1-f10a-4540-8e05-83093a1ce2ec|AVRASYA HOSPİTAL
7231c3be-6984-4df1-b578-25a86dcaae88|AVVA
c5561f89-9606-4749-853b-1ada9442ff16|AXIONS
e1bab2d5-c691-42f5-9086-d62338360bb7|AYDINLI
fb3704e4-4403-4742-abc5-7c9aade63c93|AYPA MARKET
b1cce2be-2552-4252-82ab-3589ac7d8131|AYTEMİZ PETROL
3581d4f9-3ac8-4be1-99b4-d220232f2959|Balıkesir Belediyesi Otopark İşletmeciliği
d505846b-03b2-4e60-a99f-d6d07d3cb766|BALPARMAK
1e149103-1644-45ea-8d9c-d36f8ca55773|BANVİT
07789652-07c8-42e8-bfa7-b90460ffcca7|BARSOFT
1293a018-aeae-4dfb-bcba-98938c738808|BAŞARI YAZILIM
c0d1c74e-cffb-46ff-b5ef-7240d8695b49|BAT TÜRKİYE
595f5d56-12e4-48c8-8012-0203d48aee63|BAUHAUS
0a9ac37c-4569-4e82-a65d-a3dd1b887beb|Bayiner Elektrik
7986b004-76e6-4b16-bc25-8103bf6f459e|Baylan
3dc1a215-5d2c-4256-851c-0e2a211b1fc2|BBH YAZILIM
d8bb88a3-1de1-4632-99fb-021c5f9930bf|BBM PERAKENDE (BOLDY)
22ced216-b1d6-4902-a679-84d379095f56|Beefull
49c8c129-a6d0-4a39-8a31-225903b0bbce|BEIERSDORF (NIVEA)
5836a14d-e1b0-4b30-8b7b-31f680f5c173|Beije
6ee2ce81-050c-4780-9891-c0cb03f99da7|BELBİM
cd9693b6-a3d5-452c-8bf8-dfb87efcaa79|BELLA MAISON
8e014508-4f0c-44af-afb0-674618c81afb|BELLONA
417c1bf4-5681-4b59-b5c5-46ede03bd4fd|Beltur / İBB
06478efe-712b-4622-a7d3-7181a0652320|BENETTON
bf0a8c76-0800-4f46-9fac-c3fc46ad7603|BEREKET DÖNER
b02da2b9-ca33-4f99-8f59-64cde11330e5|BEŞLER SUCUK
128073ae-8c0e-4a67-b403-a48260c3469e|BEYAZ EŞYA VE ELEKTRONİK BAKIM EKİPLERİ
2233795c-15e5-4cea-8916-57f2c3cd42f8|BEYLERBEYİ
2be1a2cf-a9d2-455d-9dbd-791ac92e3f3a|BEYMEN
fd6d3cfe-e6fa-4641-90b4-d3289913e521|BG STORE
92a0602a-f76f-427f-a38a-206465673277|BHT CLINIC & TEMA HASTANESİ
c5a157f3-e826-4d40-8186-9200103f4054|BİÇEN MARKET
6c0945de-2b6a-4515-a409-6f2159d091fc|Bilecik Belediyesi
dc109ba8-32ab-4a4b-a816-56a4ba75c5b4|BİLGİ AŞ. (AVION)
b0a39fdd-4b38-47df-987a-d216957e70fe|BİLMED
51fe312e-1d75-4b29-becd-64a3d28eca5f|BİLNEX YAZILIM
c6e0f8ea-3ba2-4e8c-927a-54ce8769211e|BİM-FİLE
8468906c-053a-413c-9b5b-d2f7c4ab7ce9|BinBin Scooter (in-house)
08373c79-602a-41df-a053-5eaf86e92a58|Birikim Bilgisayar
d91e7ee7-5821-4c1e-8400-28d03e9e4813|BİRİKİM BİLGİSİYAR
d1058291-6e8f-45ee-886e-fa854e036ea6|BİRİNCİ SAĞLIK
ebbe5f88-88ac-440d-b735-57c7a38c93a9|BIRKENSTOCK
076bfe8a-f9fa-4faa-a2dd-07ba9d39d7db|BİSSE
106700bc-3160-4082-ae78-e0f3bffa0e6f|BİZİM TOPTAN
e29b7bea-b151-4c6d-88a1-8a222e1d787c|BJK
7f01042a-5eba-41df-8d27-a4828074cd98|BLADECO
8a615765-f258-4f8f-a5bb-9b83f6fe0247|BLUEMİNT
65cafa96-7528-4682-a3d9-af236f2e3d92|Bob Otopark
a3d93724-d214-425e-a970-6d90597db817|BONVENO
e5a2591f-bd0b-4a85-8fb6-2346c992b914|Borusan
ef95d9ed-e524-46cf-ba4e-c3240125fdac|BOSCH/SIEMENS
2f3069e3-7f64-4b52-9f3c-418283f061c8|BOYNER
1694882f-7616-4621-ab38-3db01467a434|Bravo Otomat
15581991-e051-4e25-ad8e-a1b4f4d673cf|BRISA
bca0c016-e49b-4cea-84f6-ecc3d6eaef84|BROOKS BROTHER
cd03f94f-3be0-403e-a81a-dfd7c4738ddb|BROWN - FORMAN
5db91efb-fa05-4f9d-876b-8d721eec6a5c|BTA
b2e83409-e541-4d9a-8af7-f2d79fe134c1|BT Days / Posera
547ab733-bc9f-439d-b39b-fd7aa01cb225|BÜLENT BÖREKÇİLİK
6af19b9f-7774-4c53-818a-8ba9df369559|BUNGE
32a64557-4a36-4940-9a4d-3f2946b3048d|BURDA BEBEK
d83e7ac4-6994-47fa-903f-50eef6c6c879|BURULAS
a2fc0bcb-c7a5-4853-8197-53b89c039f31|Burulaş
7874bbe1-0db7-478d-bcbe-e03ed25c2087|ÇAĞDAŞ MARKETLER
604110ce-d567-4ad1-ae7c-be0962a28769|ÇAĞRI MARKET
745eb4e3-f961-4f26-8533-6b36420fcd91|CAJUN CORNER
46958969-ced5-4bf1-aa4d-ac78d379fe5a|ÇAK TEKSTİL LTB
6eb12683-a134-48d7-aa94-86b79e3fed24|ÇAMLICA BARKOD
3d4bbe4c-f8de-439d-ba32-33d1927f834b|CARREFOUR
4648f994-c530-42f4-b011-c854f4842fd2|ÇAYKUR
4028fd79-fb9f-46c2-94ee-385a6538e1c6|ÇEÇEN GIDA
01b541e2-d861-43d9-aaa7-ff19a59efca4|ÇETİNKAYA
bb54b25f-8d0a-4a89-96a7-0b4a432d6397|Çevre Şehircilik Bakanlığı
a6404a82-676b-4586-a1ae-09ecd53bb778|CHAKRA
8a487ac8-9995-48d5-98e2-18e919cc09a0|CHANEL
021bc54b-b51e-4c84-95ed-4375c5737f67|ÇİÇEK RETAIL GROUP
7f976ad0-adf5-4e7b-9039-8540672231d7|ÇİFT GEYİK KARACA
ac4c3704-b1d9-45de-9691-ff22b5e3b8df|CİVİL
5236e7dc-5525-4e6e-b3f2-3e051e3d9e0b|COCA COLA
77533f8f-771e-44aa-ac34-ad2121683e56|Coffevar
2b6667b8-680e-40e0-9240-0b40c30bc900|COFFEWAR
f92ad452-058a-4950-9b39-cacc6d173369|COLINS
5856bdc0-b942-40c2-9481-711198b61030|COLUMBİA
cda7443d-2256-4768-89f2-f1003c6bce6f|COOKSHOP
23e2f4fe-0aea-417f-b918-61a54f48c82d|Corendon Airlines
bcd0b1c6-3ee9-4faf-9212-3f251f57e3a9|COŞKUN ET
13031a01-f750-4dac-8f57-37b2faf57b8f|COSMO LAB
2e52afb5-d254-498b-9ad3-f0c7ab06061e|Cosmos Park
97200fd0-8226-4c18-8165-1fa557053dae|DAGİ
00ad3859-c2a3-46a7-8f0f-f33eac94165f|DAMAT
bc590af4-5a42-407f-82cd-71075ef8b5a0|DANONE
be5ec4df-fe49-4232-8dbf-c55448bb307c|DANONE TİKVEŞLİ
5a7ef96c-74a5-4925-a9ce-67a9673a5060|DANONE WATERS
8cede653-2189-4e75-ac8e-508130bf2e58|DARA YAZILIM
0261629d-3121-4d8d-8fef-d50f221f1dd1|DARDANEL
d4c2906d-7475-4bf3-8ac5-a675ea10d10d|DASVİO
4065ffe7-f179-4348-bab1-5cad81b1a24f|DECATHLON
689e88b7-3e77-4bf9-9b55-351cf5fe20e2|DEFACTO
97f76d81-7137-4026-9584-0d77444152ff|DENİZBANK
da99deb6-fc64-403e-a4dc-b410cf30fcb0|DENKER
2534bf6d-fc1d-4450-9b08-5606f318e49a|DENTGROUP CLINICS
e6f124ad-7860-4f6b-bf03-88122e2d50dd|DENTSPA
9358c6c9-3790-47fc-9500-2bb2d2adbad1|DERİMOD
5ef0fdd2-982e-4bda-b6f0-687dca8338db|DESA
de825d37-b98c-438e-a782-8a2531263863|DET Teknoloji
79dccc28-354a-41aa-9d91-979d584fe563|DEVA İÇECEK
22d91594-0f1d-4375-a658-e327c6a5a114|DHL KARGO (MNG)
c924f0b0-a891-418f-8a12-c444d6601969|Diana Travel
933e6947-08d3-4b99-9b64-260f8e6a54a6|Ditravo
c6defc86-2681-4f86-95ee-44d8e0c256be|DIVARESE
f13b58c7-2735-4e4f-9488-e7362acf70db|Diyanet Vakfı
aa1063e9-3068-4b9f-8962-764f3df59828|DMS Tech
575483d0-8d07-4fbf-b31c-966064563cb0|DOĞAN E DÖNÜŞÜM
eca7e64e-3235-4d78-abdf-d5445841105c|DOĞTAŞ
438b7fd1-e258-414e-9612-bbe81fea0463|DOĞUŞ ÇAY
045b5356-3f02-49a6-82e7-024bc4f2499d|Doğuş Otomat
ec606c34-3a83-4cb7-8b79-5f46d33b370b|Doldurapp
5747016c-5789-4c1c-a397-9374e0a8b5b9|DOLUCA
42001b1d-0194-4395-b524-506c33da7e28|D&R
a55cb5c1-16f2-435a-a077-cd2019f1872d|D-REAM
3b26d0ba-ab8f-4b81-8ff1-7398274da019|DUFY
08068cc8-bb74-4f4f-8342-9ef6c0f682a0|DÜNYAGÖZ
4c029dd0-89ce-41a3-a3d9-7d01c8fec2a1|DÜZEY
6dc7548a-57ef-4be0-b0f8-260715050ef3|Easy Park
b4801ee4-f10c-4d55-a1e7-0e9d6cb3e5ea|E-BEBEK
b06827d7-3d13-4461-94c7-0cdf824529ed|ECCO
e250d7c9-3342-49ca-89e9-a11858e297fb|Econ
abdf6d3b-3dbf-497a-b453-790fb32d53df|ECZACIBAŞI
560f2b71-036e-4f8b-975b-4f1f724bcafc|ECZA KOOPERATİFLERİ
57096f40-cb82-4562-a1a8-455a6b405731|EFE RAKI
e6ec86af-1dcf-4e06-962b-7f0d0cb0fe16|EFES BELARUS
ce9e6582-1e6a-4ab1-84bf-070ac9e8056a|EFES PİLSEN - GÜRCİSTAN
a9503bad-6669-421b-9652-aed0a18b7cb6|EFES PİLSEN - MOLDOVA
0e5e0881-62ce-48b6-8458-e587892a469b|E fish
06fd7b82-80d2-4a3d-b154-1c43285e35cb|EGESOFT BİLGİ TEKNOLOJİLERİ
5c3588da-65e7-4139-aee1-dd91247e459e|E Kent
9c003f95-d6d4-4c49-ba4c-4212056f9a58|EKER
60635b04-0b1a-4560-8f84-eac9a370f2fc|EKOL FOOD
e0c2d8fe-6758-4e0f-b619-42dc16c67e69|EKOL FOOD SERVICE
c95612eb-a1b9-4666-a4a7-65f00e9f8793|EKOL GİYİM
7a2ede5e-8aef-4f50-99f0-59cf42655e80|ELARTEK
74d7e783-0118-4c69-8ceb-bc62d47b2785|Electroop
43810a74-3e3c-4b77-acc9-c3ddd1b64790|Elektral
b557aa00-99d2-4a47-b3ec-b4ad14f31eaf|ELEKTRAL
d99c1e60-2390-4e9d-9ed2-e988ef115952|Elektroop
a9dba84d-38f3-4f1f-bd10-7969a61cfb13|ELEKTROOP
0b5df135-18c9-427a-a4df-6b5722b34730|Elektrosoft
ff3c6437-d062-434a-afcc-98059ee95e79|ELEKTROSOFT
6f7242af-b267-4c70-abdf-9224444ad7ed|ELLE
af6d76b4-9bd8-46b8-9cd6-57548315f8f9|Elpo A.Ş
0cc5a072-7820-4962-a956-19be842761e2|ELRA TEKNOLOJİ
8f425f6a-5b9a-458a-9729-0baf44b31b9a|Elra Yazılım
3f67503c-07c0-42df-a416-c03d28c927ff|EMSE ELEKTRONİK
16298835-496a-4a2d-abfc-ccf2ad0a390d|Emse Mühendislik
f7152d3e-db29-45d7-b354-ec7aac69c241|EMSEY HOSPİTAL
1a581bf6-b7ee-4287-8cd3-a73434d017b5|ENCORE
ce4caf74-f24b-45ae-bdbf-01bdf7a18e97|ENDER MAĞAZALARI
a1c63d69-68d1-4095-8362-af68e8a10bf7|ENGLISH HOME
a98bfd5f-ec34-4147-ad74-8d8ac8cd1965|ENPOS
fe8d9304-7405-4b59-8a5c-7d49027bde02|ENTAŞ GIDA
28cb583d-493c-4a97-94da-0f9d1c65211b|En yakıt
d9b7cf3b-475a-4ff3-af31-dd052a643f78|ERAY ELEKTRONİK
47a43213-a09f-43bf-ae8a-43b8cda68d3d|Eraytech
c70cf6b2-74ec-417c-af34-cf70c8d950e9|ERDEM SAĞLIK GRUBU
3b053589-b2fb-43af-b22b-172f420c6ed4|EREN PERAKENDE
65b4d7f4-dc1e-4e91-b0e5-ea413a036d02|ERİKLİ
996f637d-67d8-482e-8784-cf28e59ade1f|ERP12
75c40a0f-8fce-448e-9aef-64ad28447b16|ERSOY SAĞLIK GRUBU
d64c4efe-2900-4a5f-a4a2-6544f2e90cb1|ERUSLU SAĞLIK ÜRÜNLERİ
a9714f0d-ad15-4c99-9e26-671bd780622d|E Şarj
b027172d-49bd-4d07-aad3-525a520bc1b1|ESKİ
dd29d1ec-47ab-4efe-b26e-31a7e2d84642|Eskişehir Su Kanalizasyonu
3474bb87-4b05-4c36-a369-9ae3e6b1a42a|ESSILOR LUXOTTICA
b512525b-a1bd-4d13-8884-8e5b0817db01|ESTEWORLD PLASTİK CERRAHİ SAĞLIK GRUBU
dbe766a8-6200-45f4-be68-75f228224b79|ETG Fujifilm
74f3fae8-661a-4bb8-80d6-25b32380f61f|ETİ
64147a09-29ac-46fd-9366-42e83cfd7b75|Etisan
f555fbe4-fe98-4586-9aa5-81e2ff50685e|ETİSAN
97b51f3f-a147-42d2-9672-b28c8f05d2a9|EURO BİLGİSAYAR
06184974-57dd-4718-8b8d-de53b6aef7b2|EUTOBACCO (TURKTAB)
e3226426-5054-4bc1-b356-98a55791b23c|EV-DİZ MOBİLYA
3fb6df1b-7f38-4f8a-a68f-0ea99562f0f4|EVE SHOP
a36663ca-882f-4c45-a9b1-2eac69401978|EVIDEA
07af1299-be96-4106-b024-4bf9b7521578|EVKUR
ac8c9742-eab1-4dbc-a39e-d6df2cbed6f5|EvsePOS
f8730297-1df9-4b5b-a28b-9307ded48448|Evse Teknik
96a3f2d7-0ada-4cfd-acfd-b1ad4438879e|EVSE TEKNİK
bcf10c75-f43e-4cff-b40a-37530f046cca|EV SHOP
ad989913-1d2e-4eaa-8ddd-2dad59bbca7b|EYFEL PARFÜM
d6eb4359-b85e-4e15-ab3e-14b9a2a8768b|FAİK SÖNMEZ
9eccfeb7-0083-4ccf-958d-452d227eedcd|FASTSELL
b2e2397a-0e0a-4e56-bcdb-1f3e7f1aef55|Faturamatik
1a65fe04-6ef2-4cab-ae25-f0fa9f9890cc|FEDEX
e2a2e725-728a-4b4a-8703-73d57f208e53|FELIXPOS (YEŞİL MAVİ BİLİŞİM )
cf7d2d1f-c0b6-44af-b9f9-3df05d0a898e|FENERIUM
05813a6a-583a-4ffe-ac1f-a720803be50c|FİBABANKA
32ace653-fa14-4693-a9e1-4b5deaa1ad84|FİBA RETAIL
291cd92f-6d5b-4271-8214-b4fe8d6572d5|Fling Photo Studio
2f1dad80-df8c-4593-985f-9bbb54a320b4|FLO
9fc2b904-fc5a-4692-9227-1d4f7f186d55|FLORENCE NİGHTİNGALE
c9eee794-3dd4-4eee-bbe8-488c69da4039|FLORMAR
283a614b-ff65-4523-b860-35a97b19ce05|FONET BİLGİ TEKNOLOJİLERİ
b3b4a735-1849-40b8-84a8-28eedfd63a42|Foto Kabin
1d148950-a983-4dca-81dd-a2f90f66a281|FSM
3ecbe51d-79aa-47bd-aee1-336e88a0b5ab|FSM TIP MERKEZİ
6cf25a06-1618-43f8-ba3f-dd03536d300c|FUJIFILM TEKNOLOJİ
83a0674c-2bd2-43f5-8959-a4319196b652|GALATASARAY MAĞAZACILIK
447e2238-8063-4797-95e8-cd3a65c2579c|GARANTİ BBVA
a504232f-16c0-40ba-9132-6a2adb2aa0ab|GAZİOSMANPAŞA ÜNİVERSİTESİ HASTANESİ
ce05333a-148f-4bdc-bcbb-f3bad55818bf|GELECEK MOBİL YAZILIM
43163942-692a-4de5-936b-4daefd4d82eb|GENRESMAN
6da86c3f-8c4a-44d7-a69a-292c8256cffb|GETİR
02c03b51-0817-49eb-abd2-6e1dcec9218b|GİLTAŞ
778c9bc5-a761-4b08-bb4b-c468d58c5b1c|GİMSA
5310725f-324e-4e9c-a110-dbd52bb47718|GİOV
bb60b35d-7c36-4707-852d-554ee45dfc90|GİZİA
52327d46-49d3-4413-88d4-3871c51271bf|GİZSOFT
a2a7ccd0-225c-4206-bfb6-daa40edb8794|GOLDEN ROSE
b6a7d5ac-8e0a-41f9-be3f-a54f13d24a82|GÖZ GRUP
e22c7c97-71c3-47f5-834b-49bfaf8211e9|GRATİS
2b3745c8-e8f7-4da8-8a75-576cc0947862|GREYDER
13d375f0-de57-42dd-8c30-85e505d17a60|GROSERİ
5b342032-23cd-4c4c-a5d5-5ae307e966fc|GROSPER
9dcc67de-be9a-490a-9407-92b923815bfa|GSK
b5f6e172-7a69-41fd-9f85-ab7ffbc3571f|GUSTO
f45a33e9-f0c9-4b86-a343-7bd583d187d4|GÜVEN YAZILIM
a9aca362-9238-4660-a63f-cbf61fff84e2|HACI EROL YAZILIM
b60d3ffb-d73a-4971-94c7-9f6cd66a39b9|HAKMAR
5cbd0d5b-e102-41b2-b830-9ac62ca45f2f|HALKBANK
d5eb7a7a-3675-4a59-baf8-390f2215d921|HALKTAN KURUYEMİŞ
f1698069-16f3-4de5-bdd1-91db31e5d852|Hane Otomat
54fae7e4-a07e-4692-8458-729589cee552|HAPPY CENTER
4b47f880-57d9-460f-9778-00b41e663402|HARIBO
f9a96476-907f-47e4-a9c9-0b0d3050499b|HATEMOĞLU
a3c0994a-a3ec-41ba-be5a-2f8f3cf5f52c|Havaist
3fbda593-9b2d-42b0-9b88-41cdbf7cf839|HAVA İST
7cd67a3f-ba60-4bac-a856-0e7779cba331|Havaş
d6fc8b60-4a00-489d-9bd6-e6ff43549a86|HAYAT KİMYA
9b5f027e-da0b-44ac-92c3-ff391a621b44|HEMINGTON
753b901c-69b4-44a9-9e44-80ebcc8b57b9|HENKEL
140ab697-1123-4e89-857d-6f934db5dc25|HEPSİ JET
d1db5c26-e1ba-4725-9b24-77e3dcf8c43e|HEPSİJET
9d32e548-cf45-4b1c-877e-c32a7b550bce|HİSAR HOSPİTAL
e563b09c-23fd-4cca-bb06-13f38ea8bad7|HİŞİM
d374a07d-ad8a-4ddc-bfb8-2b32a1af0bb3|HORECA İÇECEK GIDA DAĞITIM (EDREMİT)
bc5f9819-5a22-43af-aefc-52e604f4f133|HORECA TRADE (İSTANBUL)
f0c09412-40e8-4035-8e2f-545e8594bf9b|HOROZ LOJİSTİK
f589c861-5f0f-4610-a5bd-b4791b78a5b3|HOSPITADENT
231bc060-278c-4150-9006-a845d186803f|HOSPİTADENT
e43cb7a8-c139-4db7-91a4-ef75fc91c8b1|HUMMEL
d64c1066-ce66-45fa-b80e-b0dd1b9e580c|IKEA
128eadb4-c7d9-47ac-9450-4a695df43201|IMPERIAL TOBACCO
cdbe303e-06e5-4dc2-8d35-4106338130a1|İMZA
de7ae91b-21d5-4b9c-bf19-3fa2a5dc830a|İNCİ DERİ
57ed97b9-b51a-4a3b-a0d1-7652f35f038e|INDEPENDENT ADVISORY
10f36037-b751-4a65-87e5-a2e3da3d3146|İntegra Bilişim
0b3ab74e-033f-481b-95f1-6ff8feae29ba|Integra Sistem (7A Bilişim)
1888faad-52dd-470b-92a8-53cb15da955c|İntercard Turkey
7851f917-756c-4e19-9bab-d707882af3a2|İPEKYOL
9cd38837-c39f-4d2f-8b21-cfea5a4a6556|İRMET HOSPİTAL
7040cb33-1f32-4eeb-8d7e-fe62817b537e|İRMET HOSPİTAL
5b0cc41c-de1a-4df1-af40-fc92b8afe329|İŞBANK
01b13328-5e7c-4ff9-901a-c9c2643004c4|İSPARK
4d5e3660-2618-4d43-a194-ad95d192db7f|İSTİKBAL
38761173-f277-4ea9-a1da-cfcfe86bfa9e|İTİMAT
80d4575d-0cff-4810-8db0-695c0880e386|İWALLET
9a1ff2cb-84e0-462a-b2a6-4c7a42aa1170|İZMAR
2d9ea922-0b23-44dc-bb1f-509411bd1442|İZMİR B.B.OTOPARK İŞLETMECİLİĞİ
cc72df73-e7dc-4c2c-83db-e29b557c2d8d|İzmir Belediye Otopark İşletmeciliği
649f1c75-7c75-4cec-af54-3c235a10c30f|İzmir Teknoloji
b222ae38-1975-4033-a6d0-bb4bf7ca6444|İZMİR TEKNOLOJİ
a7706bb6-67c7-42dc-87ff-85365e265c75|JACK & JONES
d605cf2f-e01f-4c8b-b493-9b15f0d55feb|JOKER
6694f961-76c3-4f79-bcfb-8c286858ab1d|Jomsan
d06267d2-364b-4142-ae35-6d663a806642|JOMSAN
d4227dac-29de-4f50-b817-80bd9590036e|JTI
7f081534-6376-4b52-ab85-de537526bdd3|KAFFEE SCHÜTZ
7ceaf32b-6e36-404d-a512-c81761b12db9|KAHVE DÜNYASI
6fa49f07-d71b-4555-8212-c54ada9a67ec|KALEM YAZILIM
ded4aa2c-a87f-485b-b34f-e96588af7e73|Kalyon
0e369c28-8b07-4d13-bda8-cef510b2d8ed|Kaner Group (in-house)
f9398e7c-fe77-44ab-aeb5-cd304e95a92b|KARACA ZÜCCACİYE
60311b5e-c3a5-4620-bab1-bb0cdfd4cdbe|Kara Vending
e7bded6d-f35e-4afd-8b7d-f981c8814dd4|KARMED/KARDELEN YAZILIM
c31cbc10-e824-4cbb-848c-08f5658775c0|KAVAKLIDERE
13675d65-17be-42d4-8510-8115d9ac7d44|Kavrak Otomat
00b76fd1-0d49-4007-a4a9-4b5c103badda|KAYA ÇİFTLİĞİ
c13ac75e-d689-4abf-9e4c-e5b034033667|KAYA ÇİFTLİĞİ
b1895d57-a665-4ab9-8149-a520e6018d21|KAYRA
530a0970-75ee-4440-b3ef-3b1b4a2c214a|KAYRA (SARAH KONFEKSİYON)
806337de-72a5-448c-b502-bb625cc6dc05|Kayseri Belediyesi Otopark İşletmeciliği
3df89d3f-62f4-4078-b1dd-9a8bc451997c|KEBİR SÜT
fad0424d-c648-4bce-9987-fd0edb3c2f50|Kent Kart
3527e172-01bd-44a5-9df2-06a670a48111|KENT KART
7ce193c9-9b4e-4c0b-809c-0b4c6316a4ac|KENT (MONDELEZ)
f9cf054a-2bb3-40f7-a494-1672c8d5b925|KESKİNOĞLU
975a2c48-b5b0-4869-8a0e-ca2b9673a822|KİĞILI
641d7df8-9d13-40e1-89e8-aeb40d79e9f8|KİM MARKET
c8969622-eff3-4cd1-9190-eb237212f4a9|Kiosk Pano
78e8eed9-a0ba-465b-a8d2-213d6d6e45dc|KNITSS
99d4883b-8763-4245-9c33-c8eaf06efbbc|KOBİJET
3e326635-0fa7-42f7-b756-72871c3e0a23|KOÇTAŞ
80d26317-f687-45bd-a0f8-aee9e39c0e1b|KOÇ ÜNİVERSİTE HASTANESİ
da3f8e07-fb69-4ef8-90c6-15d30a679ff7|KOÇ ÜNİVERSİTE HASTANESİ
0188306d-652f-42b4-beb8-fc288c7c446d|KOLAN HOSPİTAL
c800ce00-808e-4754-9ee5-a8943a5ef218|KOLAY GELSİN
31205713-8c36-461b-b65e-55a4cd04986a|KOMPEDAN
18f32aa0-de4f-483c-ace1-859a0b889329|KOTON
873e9bd6-042d-4b5e-a71b-f5f2d2722309|KOZA GIDA (KOZA GOURMET)
0a20c3b3-d9d9-4fa6-ba51-7087e4fdf32e|KÜRESEL TEDARİK (ANELE)
26ac4e7f-1f47-4a76-94ab-c8f1af4c673f|KÜRESEL TEDARIK ZİNCİRİ
523ea10d-0adf-4f3b-a1e7-9857b357b4a9|KUVEYT TÜRK
df629aa5-82fb-49e1-a07e-c3db1cd05d63|LA LORRAINE
fd9f0782-2181-48d3-97c9-f5114f452cf3|LCW
